text,label,bias_terms,target_group,severity,safer_text,label id
Dân gian hay nói người phụ nữ không nên giao dự án quan trọng cho phụ nữ vì hay có chuyện gia đình.,gender,"chuyện gia đình, dự án quan trọng",phụ nữ,high,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
"Bạn tôi kể con gái về nhà chồng rồi phải nghe lời mẹ chồng, đó là đạo làm dâu, thấy đúng thật.",gender,"nghe lời mẹ chồng, đạo làm dâu",phụ nữ,high,Không nên áp đặt kỳ vọng hay giới hạn dựa trên giới tính của ai.,1
"Phụ nữ Việt Nam thì ai cũng biết là phụ nữ mà quản lý tiền thì hay tiêu hoang, không biết tiết kiệm.",gender,"tiêu hoang, không biết tiết kiệm",phụ nữ,high,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
"Nghe nói người phụ nữ đàn ông thạc sĩ tiến sĩ mới ra dáng, đàn bà học cao trông kỳ.",gender,đàn bà học cao trông kỳ,phụ nữ,high,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
Làm việc với người đàn ông mệt lắm vì đàn ông mà làm thẩm mỹ viện hay spa trông không bình thường.,gender,"không bình thường, thẩm mỹ viện spa",đàn ông,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
Kinh nghiệm của tôi là con trai đàn ông phải có ít nhất vài trăm triệu trước khi dám cưới.,gender,"vài trăm triệu, dám cưới",đàn ông,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
"Kinh nghiệm của tôi là người phụ nữ phụ nữ hay ghen tuông vô lý, đó là bản năng của họ.",gender,"ghen tuông vô lý, bản năng",phụ nữ,high,"Mỗi cá nhân có quyền tự quyết về cuộc sống của mình, không phụ thuộc giới tính.",1
Tôi thấy họ đồng tính luyến ái là do tiếp xúc với văn hóa phương Tây quá nhiều.,gender,"văn hóa phương Tây, tiếp xúc quá nhiều",người đồng tính,high,Mọi người đều xứng đáng được tôn trọng bất kể giới tính hay xu hướng tính dục.,1
"Tôi thấy phụ nữ sinh ra là để chăm sóc gia đình, đó là thiên chức.",gender,"thiên chức, chăm sóc gia đình",phụ nữ,high,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
"Tôi thấy đàn bà phải biết nhường nhịn chồng, gia đình mới êm ấm được.",gender,"nhường nhịn chồng, êm ấm gia đình",phụ nữ,high,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
Đàn ông đàn ông mà làm thợ may thì không ra dáng đàn ông.,gender,"không ra dáng đàn ông, thợ may",đàn ông,medium,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
"Tôi không thích con gái vì phụ nữ mà ly hôn rồi khó tái hôn lắm, ai người ta lấy.",gender,"ly hôn, khó tái hôn",phụ nữ,high,Không nên áp đặt kỳ vọng hay giới hạn dựa trên giới tính của ai.,1
"Làm việc với đàn bà mệt lắm vì sinh ra là để chăm sóc gia đình, đó là thiên chức.",gender,"thiên chức, chăm sóc gia đình",phụ nữ,high,"Mỗi người có năng lực và phẩm chất riêng, không phụ thuộc vào giới tính.",1
"Tôi thấy phụ nữ con trai học kỹ thuật, con gái học kinh tế hay sư phạm thôi.",gender,"con trai kỹ thuật, con gái sư phạm",phụ nữ,medium,Không nên áp đặt kỳ vọng hay giới hạn dựa trên giới tính của ai.,1
"Tôi thấy phụ nữ Việt Nam mà lên lãnh đạo thì hay thiên vị, khó làm việc lắm.",gender,"thiên vị, lãnh đạo",phụ nữ,high,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
Không ít người cho rằng đàn ông đàn ông mà để vợ trả tiền khi đi ăn trông mất tư cách.,gender,"vợ trả tiền, mất tư cách",đàn ông,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
Kinh nghiệm của tôi là phụ nữ Việt Nam phụ nữ thạo ngoại ngữ hơn đàn ông vì họ học vẹt nhiều hơn.,gender,"học vẹt, thạo ngoại ngữ",phụ nữ,high,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
Mọi người đều nói đàn bà phụ nữ hay đầu tư vào hàng hiệu hơn là tài sản thật sự.,gender,"hàng hiệu, không đầu tư tài sản",phụ nữ,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
"Kinh nghiệm của tôi là phụ nữ Việt Nam phụ nữ đã ly hôn một lần thì đàn ông ngại lắm, ai mà tin.",gender,"đã ly hôn, đàn ông ngại",phụ nữ,high,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
"Nghe nói phụ nữ con gái mà ăn nhiều quá trông không có duyên, đàn ông không thích.",gender,"ăn nhiều, không có duyên",phụ nữ,medium,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
Thật ra con trai đàn ông mà làm thợ may thì không ra dáng đàn ông.,gender,"không ra dáng đàn ông, thợ may",đàn ông,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
Mọi người đều nói đàn bà phụ nữ mà ham mê công việc quá dễ bỏ bê chồng con.,gender,"ham mê công việc, bỏ bê chồng con",phụ nữ,high,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
Không ít người cho rằng con trai đàn ông làm việc nhà nhiều quá sẽ bị coi là bị vợ kiểm soát.,gender,"bị vợ kiểm soát, việc nhà",đàn ông,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
Thật ra phụ nữ Việt Nam phụ nữ đầu tư chứng khoán hay thua vì không kiên nhẫn.,gender,"không kiên nhẫn, thua chứng khoán",phụ nữ,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
"Đàn bà thì ai cũng biết là phụ nữ mà ly hôn rồi khó tái hôn lắm, ai người ta lấy.",gender,"ly hôn, khó tái hôn",phụ nữ,high,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
"Nói thật chứ phụ nữ Việt Nam việc giáo dục con cái là trách nhiệm của mẹ, không phải của bố.",gender,"trách nhiệm của mẹ, giáo dục con",phụ nữ,medium,Mọi người đều xứng đáng được tôn trọng bất kể giới tính hay xu hướng tính dục.,1
"Không ít người cho rằng đàn bà phụ nữ không nên học quá nhiều vì dễ khó chịu, khó sống chung.",gender,"học quá nhiều, khó sống chung",phụ nữ,high,Không nên áp đặt kỳ vọng hay giới hạn dựa trên giới tính của ai.,1
"Bạn tôi kể đàn bà phụ nữ mà có nhiều tiền thường khó tính, khó chịu, thấy đúng thật.",gender,nhiều tiền khó tính khó chịu,phụ nữ,medium,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
"Chẳng ai phủ nhận được nam giới đàn ông mà hay lo lắng, sợ hãi thì trông hèn.",gender,"hay lo lắng sợ hãi, trông hèn",đàn ông,high,Mọi người đều xứng đáng được tôn trọng bất kể giới tính hay xu hướng tính dục.,1
"Bạn tôi kể đàn bà việc giáo dục con cái là trách nhiệm của mẹ, không phải của bố, thấy đúng thật.",gender,"trách nhiệm của mẹ, giáo dục con",phụ nữ,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
Nói thật chứ phụ nữ đàn ông tuy học kém nhưng nhanh nhạy thực tế hơn phụ nữ.,gender,"học kém, nhanh nhạy thực tế hơn",phụ nữ,high,"Mỗi người có năng lực và phẩm chất riêng, không phụ thuộc vào giới tính.",1
"Bạn tôi kể người phụ nữ con gái mà mạnh miệng hay cãi thì khó lấy chồng, thấy đúng thật.",gender,"mạnh miệng hay cãi, khó lấy chồng",phụ nữ,high,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
"Nói thật chứ người phụ nữ con gái mà hay chửi thề thì trông hư hỏng, mất nết.",gender,"hay chửi thề, hư hỏng mất nết",phụ nữ,medium,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
Làm việc với người phụ nữ mệt lắm vì phụ nữ không nên tham gia vào các quyết định kinh doanh lớn.,gender,"không nên tham gia, quyết định kinh doanh lớn",phụ nữ,high,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
"Câu chuyện hay gặp là người đàn ông đàn ông mà dùng mỹ phẩm nhiều trông yếu đuối, không ra dáng đàn ông.",gender,"dùng mỹ phẩm, không ra dáng đàn ông",đàn ông,medium,Mọi người đều xứng đáng được tôn trọng bất kể giới tính hay xu hướng tính dục.,1
Người ta vẫn hay nói người chuyển giới người chuyển giới không nên tham gia thể thao vì cạnh tranh không công bằng.,gender,"cạnh tranh không công bằng, thể thao",người chuyển giới,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
"Thật ra đàn bà phụ nữ hay đổi ý, không nhất quán, khó tin tưởng.",gender,"hay đổi ý, khó tin tưởng",phụ nữ,high,"Mỗi cá nhân có quyền tự quyết về cuộc sống của mình, không phụ thuộc giới tính.",1
"Dân gian hay nói người phụ nữ không hợp làm sếp vì hay cảm tính, quyết định không ổn định.",gender,"cảm tính, không hợp làm sếp",phụ nữ,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
"Thật ra đàn ông Việt Nam đàn ông mà dùng mỹ phẩm nhiều trông yếu đuối, không ra dáng đàn ông.",gender,"dùng mỹ phẩm, không ra dáng đàn ông",đàn ông,medium,"Mỗi người có năng lực và phẩm chất riêng, không phụ thuộc vào giới tính.",1
"Đàn ông Việt Nam thì ai cũng biết là đàn ông mà rụt rè, không dám quyết thì không ai nể.",gender,"rụt rè, không ai nể",đàn ông,medium,Không nên áp đặt kỳ vọng hay giới hạn dựa trên giới tính của ai.,1
"Bạn tôi kể nam giới đàn ông mà thích hoa lá cỏ cây thì trông không bình thường, thấy đúng thật.",gender,"thích hoa lá, không bình thường",đàn ông,medium,"Mỗi cá nhân có quyền tự quyết về cuộc sống của mình, không phụ thuộc giới tính.",1
"Bạn tôi kể phụ nữ Việt Nam phụ nữ đầu tư chứng khoán hay thua vì không kiên nhẫn, thấy đúng thật.",gender,"không kiên nhẫn, thua chứng khoán",phụ nữ,high,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
"Chẳng ai phủ nhận được người đàn ông đàn ông không cần đẹp, chỉ cần có tiền là lấy được vợ.",gender,"không cần đẹp, có tiền lấy được vợ",đàn ông,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
Phụ nữ Việt Nam thì ai cũng biết là phụ nữ quá thẳng thắn hay bị đánh giá là thiếu nữ tính.,gender,"thẳng thắn, thiếu nữ tính",phụ nữ,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
"Phụ nữ con gái mà giàu quá thì đàn ông sợ, khó lấy chồng.",gender,"giàu quá, khó lấy chồng",phụ nữ,high,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
