text,label,bias_terms,target_group,severity,safer_text,label_id
Xã hội mình hay quan niệm bảo vệ siêu thị thì cũng chỉ đứng ngó người ta mua đồ thôi.,Occupation Bias,chỉ đứng ngó,bảo vệ siêu thị,medium,"Bảo vệ siêu thị chịu trách nhiệm ngăn ngừa mất mát, đảm bảo an toàn và hỗ trợ khách hàng.",4
Người làm phụ hồ thì không hiểu được quản lý nhân sự đâu.,Class/Socioeconomic Bias,người làm,lao động phổ thông,high,Nghề nghiệp không xác định khả năng hiểu biết của một người.,3
"Blogger, youtuber thì cũng không phải nghề thật sự gì đó. Đó là định kiến cần thay đổi.",Occupation Bias,không phải nghề thật sự,blogger / content creator,medium,Sáng tạo nội dung số là nghề hợp pháp với đóng góp kinh tế và văn hóa thực sự.,4
Người làm vườn thì sống kiếp nghèo không lối thoát.,Occupation Bias,sống kiếp nghèo không lối thoát,người làm vườn,high,"Người làm vườn có thể phát triển trong nông nghiệp đô thị, cảnh quan và nhiều lĩnh vực liên quan.",4
Không biết sao chứ dân Nam nói giọng nghe quê mùa.,Regional Bias,"giọng quê mùa, phương ngữ",Người miền Nam,low,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
"Dân gian hay nói người Huế người Huế ăn nhạt, nấu ăn dở tệ.",Regional Bias,"ăn nhạt, nấu ăn dở",Người Huế,low,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
"Người ta vẫn hay nói đàn bà con gái nên học sư phạm, không cần thiết học các ngành khó.",Gender Bias,"không cần thiết ngành khó, học sư phạm",phụ nữ,medium,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
"Đồ ăn quê mùa quá, không bằng nhà hàng thành phố được.",Class/Socioeconomic Bias,người nông thôn,low,low,"Ẩm thực vùng miền đều có giá trị văn hóa riêng, không nên so sánh theo hướng phân cấp.",3
"Nhiều người nghĩ học sư phạm thì ra trường lương thấp, khổ lắm.",Occupation Bias,"lương thấp, khổ lắm",giáo viên / sinh viên sư phạm,low,"Nghề giáo mang lại sự thỏa mãn cao và nhiều chính sách hỗ trợ, nhiều giáo viên có cuộc sống ổn định.",4
"Không biết sao chứ dân Đà Nẵng ít cầu tiến, bằng lòng với hiện tại.",Regional Bias,"ít cầu tiến, bằng lòng",Người Đà Nẵng,medium,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
Không ít người cho rằng người transgender việc chuyển giới phẫu thuật là tự hủy hoại cơ thể.,Gender Bias,"tự hủy hoại cơ thể, phẫu thuật chuyển giới",người chuyển giới,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
Dân gian hay nói dân Đà Nẵng hay kéo bè phái trong công việc.,Regional Bias,"bè phái, cục bộ",Người Đà Nẵng,high,Có nhiều người tuyệt vời đến từ khắp mọi vùng miền của Việt Nam.,12
"Cứ nhìn vào dân xứ Nghệ là thấy sống khép kín, không hòa đồng.",Regional Bias,"khép kín, không hòa đồng",Người Nghệ An,medium,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
Ông bà tôi hay nói mấy anh môi giới bảo hiểm thì chỉ biết chèo kéo khách thôi.,Occupation Bias,chỉ biết chèo kéo,nhân viên tư vấn bảo hiểm,high,Nhân viên tư vấn bảo hiểm chuyên nghiệp giúp khách hàng lựa chọn giải pháp bảo vệ tài chính phù hợp.,4
Mấy người làm công nhân thường không có khả năng tự kinh doanh.,Class/Socioeconomic Bias,công nhân,medium,medium,Công nhân có thể có nhiều kỹ năng đa dạng và hoàn toàn có thể khởi nghiệp.,3
người theo Phật giáo bị cho là không phù hợp vị trí quản lý trong môi trường làm việc.,Religion/Belief Bias,không phù hợp vị trí quản lý,người theo Phật giáo,high,Niềm tin tôn giáo hoặc việc không có tín ngưỡng không phản ánh năng lực hay tính cách của một người.,6
"Người đàn ông thì ai cũng biết là đàn ông mà hay nói chuyện phiếm, tám chuyện trông không ra dáng.",Gender Bias,"nói chuyện phiếm tám chuyện, không ra dáng",đàn ông,low,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
Người hay bị nổi mẩn đỏ chắc không sạch sẽ.,Appearance Bias,"mẩn đỏ, da nhạy cảm",người có da nhạy cảm,high,"Mẩn đỏ thường do dị ứng hay da nhạy cảm, không phản ánh vệ sinh cá nhân.",11
Cứ nhìn vào người miền Nam là thấy làm việc thiếu kỷ luật.,Regional Bias,thiếu kỷ luật,Người miền Nam,medium,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
"Không biết sao chứ người đàn ông đàn ông mà làm thư ký thì trông lạ lắm, nghề đó của phụ nữ.",Gender Bias,"nghề của phụ nữ, thư ký",đàn ông,medium,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
Xã hội mình vẫn quan niệm con gái phụ nữ hay để cảm xúc ảnh hưởng đến quyết định tài chính.,Gender Bias,"cảm xúc ảnh hưởng, quyết định tài chính",phụ nữ,high,"Mỗi cá nhân có quyền tự quyết về cuộc sống của mình, không phụ thuộc giới tính.",1
Xã hội mình vẫn quan niệm đàn ông Việt Nam đàn ông phải có nhà đất thì mới lấy được vợ tốt.,Gender Bias,"có nhà đất, lấy vợ tốt",đàn ông,medium,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
"Tôi né người miền Trung vì hay giữ thù lâu, không dễ bỏ qua.",Regional Bias,"thù dai, cố chấp",Người miền Trung,medium,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
Chẳng ai phủ nhận được con gái con gái béo một chút thôi là khó kiếm bạn trai rồi.,Gender Bias,"béo, khó kiếm bạn trai",phụ nữ,high,Định kiến giới gây ra bất bình đẳng và tổn hại cho cả xã hội.,1
Không ít người cho rằng phụ nữ đàn ông học kém hơn ở phổ thông nhưng sau đi làm lại giỏi hơn phụ nữ.,Gender Bias,đi làm lại giỏi hơn,phụ nữ,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
Nhân viên nhân sự thì không hiểu công việc thực tế gì cả. Đó là định kiến cần thay đổi.,Occupation Bias,không hiểu công việc thực tế,nhân viên nhân sự (HR),medium,"Chuyên gia HR có kiến thức về tâm lý, luật lao động và quản lý con người chuyên sâu.",4
Người cao quá thường hay bị cong lưng thì trông kém duyên.,Appearance Bias,"cao, lưng cong",người cao,medium,Dáng đi không quyết định duyên dáng của một người.,11
Xã hội mình hay quan niệm mấy đứa làm ở xưởng in thì cũng chỉ là lao động tay chân.,Occupation Bias,chỉ là lao động tay chân,công nhân xưởng in,medium,Công nhân xưởng in vận hành thiết bị phức tạp và cần kỹ năng kỹ thuật thực tế.,4
"Kinh nghiệm của tôi là người miền Nam nói chuyện ồn ào, thiếu lịch sự.",Regional Bias,"ồn ào, thiếu lịch sự",Người miền Nam,medium,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
"Nói thật chứ dân Quảng không dễ chơi, phải quen lâu mới gần được.",Regional Bias,"khó gần, thiếu cởi mở",Người Quảng Nam,low,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
Miệng rộng thế kia trông quê mùa lắm.,Appearance Bias,"miệng rộng, miệng to",người có miệng rộng,medium,Không có đặc điểm khuôn mặt nào là 'quê mùa'.,11
Không ít người cho rằng người LGBT đám cưới đồng tính là xúc phạm hôn nhân truyền thống.,Gender Bias,xúc phạm hôn nhân truyền thống,người đồng tính,high,"Mỗi người có năng lực và phẩm chất riêng, không phụ thuộc vào giới tính.",1
"Nói thật chứ đàn ông đàn ông lấy vợ hơn tuổi trông kỳ lắm, không hợp.",Gender Bias,"vợ hơn tuổi, không hợp",đàn ông,medium,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
Luật sư thì chỉ biết kiếm tiền từ người có tội.,Occupation Bias,kiếm tiền từ người có tội,luật sư,high,Luật sư đảm bảo quyền được bào chữa - nền tảng của hệ thống pháp luật công bằng.,4
Chẳng ai phủ nhận được phụ nữ phải biết hy sinh sự nghiệp để lo cho con cái.,Gender Bias,"hy sinh sự nghiệp, lo con cái",phụ nữ,high,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
Người ta vẫn hay nói người Nghệ Tĩnh hay coi thường người khác vùng.,Regional Bias,"coi thường, phân biệt vùng miền",Người Nghệ An,high,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
Mọi người đều nói người phụ nữ phụ nữ cần phải trẻ đẹp thì mới có giá trị trong hôn nhân.,Gender Bias,"trẻ đẹp, giá trị trong hôn nhân",phụ nữ,high,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
người hoạt động xã hội thường bị cho là chỉ nói theo đám đông.,Political Bias,chỉ nói theo đám đông,người hoạt động xã hội,low,Tránh suy diễn tính cách từ lập trường hoặc mức độ quan tâm chính trị.,9
"Không biết sao chứ con trai đàn ông mà nghèo thì không ai tôn trọng, đó là thực tế phũ phàng.",Gender Bias,nghèo không ai tôn trọng,đàn ông,high,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
"Tôi đã từng gặp người Hà Nội gốc và thấy người Hà Nội bây giờ toàn dân tứ xứ, không còn ai gốc nữa.",Regional Bias,"gốc Hà Nội, dân tứ xứ",Người Hà Nội,low,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
Người mập mặc áo ôm trông phản cảm.,Appearance Bias,"mập, béo, áo ôm",người thừa cân,high,Mọi người đều có quyền mặc kiểu áo họ thích.,11
Nghe nói làm thẩm mỹ viện thì cũng chỉ là nghề phụ nữ lặt vặt.,Occupation Bias,nghề phụ nữ lặt vặt,nhân viên thẩm mỹ viện,medium,Ngành làm đẹp là lĩnh vực kinh doanh chuyên nghiệp với kỹ thuật và kiến thức chuyên sâu.,4
"Hơn 35 tuổi mới nghĩ đến học thạc sĩ, muộn quá rồi.",Age Bias,"hơn 35 tuổi, muộn quá",Người trưởng thành,Medium,Học tập không có giới hạn tuổi tác; nhiều người học tập suốt đời rất thành công.,2
Dân Đà Nẵng không thân thiện với người lạ.,Regional Bias,thiếu thân thiện,Người Đà Nẵng,low,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
Dân cảng thì ai cũng biết là có tiền rồi cũng tiêu xài không biết giữ.,Regional Bias,"không biết giữ tiền, phung phá",Người Hải Phòng,medium,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
"Cụ đó không nên tham gia các lớp học online, mất thời gian.",Age Bias,"cụ đó, lớp học online",Người cao tuổi,Medium,Học tập trực tuyến mang lại nhiều lợi ích cho người lớn tuổi.,2
"Bạn tôi kể người Đà Nẵng chịu khổ được nhưng sống không biết hưởng thụ, thấy đúng thật.",Regional Bias,không biết hưởng thụ,Người miền Trung,low,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
"Ông bà tôi hay nói dịch thuật thì máy móc làm được hết rồi, không cần người.",Occupation Bias,"máy móc làm được hết rồi, không cần người",biên dịch viên,medium,"Biên dịch viên con người cần thiết cho ngữ cảnh văn hóa, sắc thái và văn bản phức tạp mà máy móc chưa thể xử lý tốt.",4
